footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature,fail,air_risk,thermal_load,sensor_gap,mechanical_pressure,air_pressure_ratio,control_balance,operating_intensity,sensor_stability,risk_score,machine_health_index,machine_health_level,health_numeric,isolation_forest_anomaly_score,isolation_forest_anomaly_flag,lof_anomaly_score,lof_anomaly_flag
0,7,3,2,5,4,52,6,21,0,7,28,1,0.0,1.0,-1,24.33333333333333,1.5811388300841898,0.6702898550724637,0.3297101449275362,Level 3 - Moderate Risk,3,0.4399382303181982,0,1.0484493123641976,0
0,4,4,4,6,0,42,7,18,0,4,22,0,0.0,0.0,-1,20.0,2.683281572999748,0.3989130434782608,0.6010869565217392,Level 2 - Low Risk,4,0.4277654389739561,0,0.9856183882389096,0
1600,0,4,3,6,1,30,6,20,0,5,20,1,51.61290322580645,0.2,0,550.0,2.1213203435596424,0.4773575540996625,0.5226424459003375,Level 2 - Low Risk,4,0.476698062881556,0,1.2049792376081379,1
1600,5,4,4,6,0,41,7,11,0,4,16,0,38.095238095238095,0.0,-1,550.6666666666666,2.683281572999748,0.3465604526503871,0.6534395473496128,Level 1 - Healthy,5,0.5032437492745871,1,1.2111637547839773,1
51,7,6,1,5,4,68,6,14,1,10,21,5,0.7391304347826086,0.5714285714285714,-1,44.333333333333336,2.073644135332772,0.7974897756601151,0.2025102243398848,Level 4 - High Risk,2,0.46142569436670156,0,1.0729619653542064,0
5,7,5,2,6,5,70,6,21,1,10,28,3,0.0704225352112676,0.8333333333333334,0,32.0,1.6431676725154984,0.8118880285884454,0.1881119714115545,Level 4 - High Risk,2,0.419988631388162,0,0.9868667368220262,0
1,7,4,6,1,2,28,3,20,0,6,27,-2,0.0344827586206896,0.4,-2,16.333333333333332,1.9235384061671343,0.4575949970220369,0.542405002977963,Level 2 - Low Risk,4,0.49448323442580366,0,1.1132082387436513,0
0,6,4,3,6,2,91,1,5,0,6,11,1,0.0,0.4,5,32.0,1.9235384061671343,0.4923913043478261,0.5076086956521739,Level 3 - Moderate Risk,3,0.49798722340850676,1,1.1015694188640963,0
7300,7,3,4,2,0,38,4,20,0,3,27,-1,187.1794871794872,0.0,-2,2452.6666666666665,1.6733200530681511,0.2659420289855073,0.7340579710144928,Level 1 - Healthy,5,0.6431275526807011,1,1.66002190249654,1
3,7,6,4,4,0,74,3,18,0,6,25,2,0.04,0.0,1,31.666666666666668,2.1908902300206643,0.4822052809211833,0.5177947190788167,Level 2 - Low Risk,4,0.4517532623743298,0,1.0512942673368424,0
19,5,4,2,6,5,35,4,15,1,9,20,2,0.5277777777777778,1.0,2,23.0,1.4832396974191329,0.7439426245781218,0.2560573754218782,Level 4 - High Risk,2,0.41628316839401064,0,1.0467787788215612,0
0,7,2,2,6,0,25,7,15,0,2,22,0,0.0,0.0,-1,13.333333333333334,2.9664793948382653,0.3692028985507246,0.6307971014492754,Level 1 - Healthy,5,0.4626865853393467,0,1.0625693107367251,0
31,2,4,4,3,4,23,5,13,1,8,15,0,1.2916666666666667,0.8,-2,22.33333333333333,0.7071067811865476,0.6100825888425649,0.389917411157435,Level 3 - Moderate Risk,3,0.47277653907444284,0,1.0825383985519235,0
470,1,5,2,6,2,29,3,19,0,7,20,3,15.666666666666666,0.3333333333333333,3,172.66666666666666,1.8165902124584952,0.6218225134008339,0.378177486599166,Level 3 - Moderate Risk,3,0.45151079929575283,0,1.043890599173066,0
14,7,3,3,6,0,62,6,21,0,3,28,0,0.2222222222222222,0.0,0,32.333333333333336,2.5099800796022267,0.4034314075838793,0.5965685924161207,Level 2 - Low Risk,4,0.4282468163392396,0,1.0099045840628396,0
0,7,5,1,6,4,59,4,22,1,9,29,4,0.0,0.6666666666666666,2,27.0,1.8708286933869709,0.7913043478260869,0.208695652173913,Level 4 - High Risk,2,0.4466035758254236,0,1.0244756331607254,0
20,7,3,2,6,2,45,5,20,0,5,27,1,0.4347826086956521,0.5,1,28.33333333333333,1.816590212458495,0.5490013897161009,0.4509986102838991,Level 3 - Moderate Risk,3,0.4135275177809572,0,1.0020717582889176,0
9,5,4,2,5,4,57,6,16,1,8,21,2,0.1551724137931034,0.8,-1,27.33333333333333,1.4832396974191326,0.6900941036331149,0.3099058963668851,Level 4 - High Risk,2,0.42112750588684683,0,1.0252141101442902,0
7300,1,2,3,6,0,43,7,24,0,2,25,-1,165.9090909090909,0.0,-1,2455.6666666666665,2.8809720581775866,0.275,0.725,Level 1 - Healthy,5,0.638564387726901,1,1.653597159654931,1
0,5,6,2,5,5,55,6,22,1,11,27,4,0.0,0.7142857142857143,-1,25.666666666666668,1.6431676725154984,0.8579710144927537,0.1420289855072463,Level 5 - Critical,1,0.4234316444721581,0,0.9691400140581714,0
5,7,4,4,7,0,70,3,10,0,4,17,0,0.0704225352112676,0.0,4,28.33333333333333,2.5099800796022267,0.3640619416319237,0.6359380583680763,Level 1 - Healthy,5,0.44298158322657216,0,1.0073955179241671,0
35,5,6,1,6,6,42,4,16,1,12,21,5,0.813953488372093,0.8571428571428571,2,31.0,2.1908902300206643,0.9230712725828866,0.0769287274171134,Level 5 - Critical,1,0.4366218018673445,0,0.9961526044104998,0
35,1,5,2,6,5,24,6,21,1,10,22,3,1.4,0.8333333333333334,0,26.666666666666668,1.6431676725154984,0.8114770696843359,0.1885229303156641,Level 4 - High Risk,2,0.41529596100728644,0,0.9764988154576857,0
0,0,6,1,5,4,88,4,5,1,10,5,5,0.0,0.5714285714285714,1,31.0,1.8708286933869709,0.7590579710144927,0.2409420289855073,Level 4 - High Risk,2,0.5232340805592466,1,1.311974496935764,1
1,3,3,3,5,0,41,3,17,0,3,20,0,0.0238095238095238,0.0,2,19.666666666666668,1.7888543819998317,0.386218185427834,0.613781814572166,Level 1 - Healthy,5,0.4189324920124397,0,0.9700333570386137,0
22,7,6,2,5,6,68,6,16,1,12,23,4,0.3188405797101449,0.8571428571428571,-1,35.333333333333336,1.7320508075688772,0.8899160214413342,0.1100839785586658,Level 5 - Critical,1,0.43290053580420346,0,1.0043158873361622,0
74,7,4,4,7,2,88,2,2,0,6,9,0,0.8314606741573034,0.4,5,54.66666666666666,2.04939015319192,0.4450007941234862,0.5549992058765139,Level 2 - Low Risk,4,0.5106736712078539,1,1.1320319382324984,0
20,7,6,2,5,4,85,1,8,1,10,15,4,0.2325581395348837,0.5714285714285714,4,37.66666666666666,2.073644135332772,0.7384941433392893,0.2615058566607107,Level 4 - High Risk,2,0.5036274887695283,1,1.1550576167086521,0
53,7,2,3,6,0,57,6,12,0,2,19,-1,0.913793103448276,0.0,0,40.66666666666666,2.6076809620810595,0.3221000595592614,0.6778999404407385,Level 1 - Healthy,5,0.4447350044139987,0,1.021285715626205,0
180,7,2,2,4,0,44,5,19,0,2,26,0,4.0,0.0,-1,81.0,1.949358868961793,0.3841284494738932,0.6158715505261068,Level 1 - Healthy,5,0.45623753214693347,0,1.0877249086286196,0
7300,5,5,4,7,1,55,4,20,0,6,25,1,130.35714285714286,0.1666666666666666,3,2458.333333333333,2.16794833886788,0.4076086956521739,0.5923913043478262,Level 2 - Low Risk,4,0.5997036896107042,1,1.5488695474702077,1
0,0,6,4,7,3,68,6,14,0,9,14,2,0.0,0.4285714285714285,1,27.33333333333333,1.6431676725154984,0.639855072463768,0.3601449275362319,Level 3 - Moderate Risk,3,0.4690048901776971,0,1.2699959286456257,1
0,0,5,2,5,4,37,5,18,1,9,18,3,0.0,0.6666666666666666,0,18.33333333333333,1.3038404810405295,0.7405797101449275,0.2594202898550725,Level 4 - High Risk,2,0.42009582993983985,0,1.0024848006193532,0
0,7,4,2,7,0,70,2,13,0,4,20,2,0.0,0.0,5,27.666666666666668,2.6457513110645907,0.4438405797101449,0.5561594202898551,Level 2 - Low Risk,4,0.4766475165208167,0,1.0467529087077376,0
67,0,6,1,5,6,57,6,12,1,12,12,5,1.1551724137931034,0.8571428571428571,-1,45.333333333333336,2.16794833886788,0.9052416120706768,0.0947583879293231,Level 5 - Critical,1,0.4799887275456749,0,1.1954694220169602,1
5,7,6,2,6,5,47,7,22,1,11,29,4,0.1041666666666666,0.7142857142857143,-1,24.666666666666668,1.9235384061671348,0.8579025213420688,0.1420974786579312,Level 5 - Critical,1,0.43667684674917145,0,0.9874164746987232,0
2,7,4,4,6,0,72,2,4,0,4,11,0,0.0273972602739726,0.0,4,26.0,2.280350850198276,0.3380160810005956,0.6619839189994043,Level 1 - Healthy,5,0.47078323013469775,0,1.0458089622867908,0
19,2,2,1,4,0,36,3,2,0,2,4,1,0.5135135135135135,0.0,1,19.0,1.5811388300841898,0.3457542187810205,0.6542457812189795,Level 1 - Healthy,5,0.5116126475433773,1,1.148717093930905,0
100,0,3,2,6,2,42,4,20,0,5,20,1,2.3255813953488373,0.5,2,54.0,1.6733200530681511,0.547905499305142,0.452094500694858,Level 3 - Moderate Risk,3,0.4188384015239384,0,1.0011131166130391,0
15,7,2,4,7,1,51,4,12,0,3,19,-2,0.2884615384615384,0.3333333333333333,3,26.0,2.3021728866442674,0.347620607504467,0.652379392495533,Level 1 - Healthy,5,0.451675629871493,0,0.9950314970689275,0
170,6,1,2,6,0,49,6,11,0,1,17,-1,3.4,0.0,0,76.66666666666667,2.8284271247461903,0.3078161604129442,0.6921838395870558,Level 1 - Healthy,5,0.4914282981973663,0,1.0622896148690513,0
0,3,4,4,6,2,46,6,18,0,6,21,0,0.0,0.4,0,21.33333333333333,1.6733200530681511,0.5155797101449275,0.4844202898550724,Level 3 - Moderate Risk,3,0.40411527458214214,0,0.9841292987311866,0
110,2,2,3,6,0,47,3,18,0,2,20,-1,2.2916666666666665,0.0,3,58.333333333333336,2.16794833886788,0.3474061941631924,0.6525938058368076,Level 1 - Healthy,5,0.43631040983412195,0,0.9915733030371697,0
220,7,4,1,4,6,38,6,21,1,10,28,3,5.641025641025641,1.2,-2,93.0,2.04939015319192,0.8589428231089935,0.1410571768910065,Level 5 - Critical,1,0.49459937970783485,0,1.1576148739686953,0
9,7,5,1,4,5,79,7,16,1,10,23,4,0.1125,0.8333333333333334,-3,34.666666666666664,2.1908902300206643,0.8234274369664482,0.1765725630335518,Level 4 - High Risk,2,0.4798252282998346,0,1.171377272042716,1
29,2,6,2,5,6,49,6,23,1,12,25,4,0.58,0.8571428571428571,-1,33.666666666666664,1.7320508075688772,0.920254913639071,0.079745086360929,Level 5 - Critical,1,0.4327917076170661,0,0.9754706149516159,0
8,5,6,2,6,5,67,6,16,1,11,21,4,0.1176470588235294,0.7142857142857143,0,30.33333333333333,1.7320508075688772,0.8317744689299187,0.1682255310700813,Level 5 - Critical,1,0.41536138781715,0,0.9907376136106253,0
0,5,2,2,6,2,44,7,23,0,4,28,0,0.0,0.6666666666666666,-1,22.33333333333333,2.4899799195977463,0.5206521739130435,0.4793478260869565,Level 3 - Moderate Risk,3,0.4620084083665557,0,1.015287375390933,0
0,7,6,2,5,6,65,7,20,1,12,27,4,0.0,0.8571428571428571,-2,28.33333333333333,1.9235384061671343,0.907608695652174,0.092391304347826,Level 5 - Critical,1,0.4528629877681294,0,1.0097569492834593,0
1,0,4,2,5,6,58,3,20,1,10,20,2,0.0169491525423728,1.2,2,26.33333333333333,1.5811388300841898,0.8242616636887035,0.1757383363112965,Level 4 - High Risk,2,0.4562827233954864,0,1.1368714605873451,0
1600,1,3,3,6,1,24,6,6,0,4,7,0,64.0,0.25,0,543.3333333333334,2.16794833886788,0.3748213222156045,0.6251786777843955,Level 1 - Healthy,5,0.5232150524644513,1,1.1717957890096085,1
16,7,5,2,6,5,85,2,17,1,10,24,3,0.1860465116279069,0.8333333333333334,4,39.333333333333336,1.8708286933869709,0.7943460393091126,0.2056539606908873,Level 4 - High Risk,2,0.4546820833201514,0,1.0962166853681592,0
640,0,4,7,4,1,55,2,13,0,5,13,-3,11.428571428571429,0.2,2,236.0,2.302172886644268,0.3267401230891403,0.6732598769108596,Level 1 - Healthy,5,0.5236058105392104,1,1.0796089159792104,0
0,1,4,3,7,1,31,3,3,0,5,4,1,0.0,0.2,4,11.333333333333334,2.1908902300206643,0.4253623188405797,0.5746376811594203,Level 2 - Low Risk,4,0.47272334709765695,0,1.0871580047069331,0
84,0,3,2,7,1,26,6,12,0,4,12,1,3.111111111111111,0.25,1,40.66666666666666,2.588435821108957,0.4550087353583482,0.5449912646416517,Level 2 - Low Risk,4,0.4553370372117577,0,1.0558733829019418,0
83,2,4,1,6,3,24,6,21,1,7,23,3,3.32,0.6,0,42.66666666666666,2.1213203435596424,0.6858195354377605,0.3141804645622394,Level 4 - High Risk,2,0.44920997172133126,0,1.079213454672385,0
15,7,6,2,6,6,59,1,5,1,12,12,4,0.25,0.8571428571428571,5,26.33333333333333,2.4899799195977463,0.8421858248957714,0.1578141751042285,Level 5 - Critical,1,0.5108439539597134,1,1.2457810843417145,1
9,2,6,1,6,6,35,7,21,1,12,23,5,0.25,0.8571428571428571,-1,21.666666666666668,2.3874672772626644,0.9451665674012308,0.0548334325987691,Level 5 - Critical,1,0.4603778722001804,0,1.0386734440660454,0
0,4,6,1,6,6,40,3,21,1,12,25,5,0.0,0.8571428571428571,3,20.33333333333333,2.3021728866442674,0.9452898550724635,0.0547101449275363,Level 5 - Critical,1,0.4508105453682995,0,1.0250068179166743,0
0,4,3,2,6,0,25,5,16,0,3,20,1,0.0,0.0,1,13.666666666666666,2.3874672772626644,0.4152173913043478,0.5847826086956521,Level 2 - Low Risk,4,0.4223429743521116,0,0.9725812718125165,0
470,7,5,5,2,1,61,3,13,0,6,20,0,7.580645161290323,0.1666666666666666,-1,181.33333333333331,1.7888543819998317,0.4374022235457613,0.5625977764542387,Level 2 - Low Risk,4,0.4695458538201062,0,1.0326302911964287,0
220,2,4,2,6,6,31,6,22,1,10,24,2,6.875,1.2,0,91.0,1.7888543819998317,0.8299573158626166,0.1700426841373834,Level 5 - Critical,1,0.4612582031261665,0,1.0360952188632684,0
45,3,3,4,5,1,44,6,19,0,4,22,-1,1.0,0.25,-1,36.0,1.9235384061671343,0.4193110978757197,0.5806889021242803,Level 2 - Low Risk,4,0.40998271623178145,0,0.9684020312182292,0
53,0,3,6,4,1,37,5,19,0,4,19,-3,1.394736842105263,0.25,-1,36.333333333333336,1.9235384061671343,0.3525348421679571,0.647465157832043,Level 1 - Healthy,5,0.4667127107046533,0,1.1128382094178977,0
33,3,6,1,7,6,88,2,12,1,12,15,5,0.3707865168539326,0.8571428571428571,5,44.333333333333336,2.701851217221259,0.9057073654953344,0.0942926345046655,Level 5 - Critical,1,0.5305014289152497,1,1.3782575170558686,1
22,3,7,1,6,5,28,4,14,1,12,17,6,0.7586206896551724,0.625,2,21.33333333333333,2.3021728866442674,0.8978870359340878,0.1021129640659121,Level 5 - Critical,1,0.4756865404023474,0,1.0486933353284404,0
0,0,5,4,6,5,41,7,20,1,10,20,1,0.0,0.8333333333333334,-1,20.33333333333333,1.1401754250991378,0.7409420289855071,0.2590579710144929,Level 4 - High Risk,2,0.4497641613192638,0,1.0952973773808925,0
56,0,5,2,6,5,42,4,23,1,10,23,3,1.302325581395349,0.8333333333333334,2,40.333333333333336,1.51657508881031,0.8198850506253723,0.1801149493746277,Level 4 - High Risk,2,0.4171052468662854,0,0.9762051911428747,0
0,4,5,1,6,5,48,4,16,1,10,20,4,0.0,0.8333333333333334,2,21.33333333333333,1.9235384061671343,0.823550724637681,0.176449275362319,Level 4 - High Risk,2,0.4188005489354429,0,0.9804005299249224,0
0,7,4,1,5,3,42,3,20,1,7,27,3,0.0,0.6,2,20.666666666666668,1.4832396974191326,0.6826086956521739,0.3173913043478261,Level 4 - High Risk,2,0.44616016283702953,0,1.064791259611523,0
75,4,5,2,7,5,62,6,24,1,10,28,3,1.1904761904761905,0.8333333333333334,1,53.66666666666666,1.8708286933869709,0.8239726027397261,0.1760273972602739,Level 4 - High Risk,2,0.4452896261834242,0,0.9901114929550786,0
8,0,4,5,5,1,21,3,15,0,5,15,-1,0.3636363636363636,0.2,2,14.666666666666666,1.6733200530681511,0.4107599761762954,0.5892400238237046,Level 2 - Low Risk,4,0.4387422399988415,0,1.0347761200920955,0
2,4,4,3,5,1,43,5,17,0,5,21,1,0.0454545454545454,0.2,0,20.666666666666668,1.6733200530681511,0.486204486797697,0.513795513202303,Level 3 - Moderate Risk,3,0.39867315177681983,0,0.9696849403553505,0
37,5,4,5,5,2,51,6,16,0,6,21,-1,0.7115384615384616,0.4,-1,34.666666666666664,1.51657508881031,0.4730438753226127,0.5269561246773873,Level 2 - Low Risk,4,0.4243319896930025,0,1.048594992490583,0
83,4,3,4,5,1,28,6,1,0,4,5,-1,2.862068965517241,0.25,-1,37.333333333333336,1.9235384061671343,0.3405296803652968,0.6594703196347032,Level 1 - Healthy,5,0.4812776235366035,0,1.0984168899627225,0
30,7,7,3,7,6,70,2,9,1,13,16,4,0.4225352112676056,0.75,5,36.333333333333336,2.345207879911715,0.8677049831248759,0.1322950168751241,Level 5 - Critical,1,0.524232138788717,1,1.2111520216743779,1
200,7,5,2,3,2,68,3,14,0,7,21,3,2.898550724637681,0.3333333333333333,0,94.0,1.224744871391589,0.6037820131030376,0.3962179868969624,Level 3 - Moderate Risk,3,0.46588807613202743,0,1.0994893343543506,0
900,3,3,4,6,1,45,6,20,0,4,23,-1,19.565217391304348,0.25,0,321.6666666666667,2.1213203435596424,0.4119465951955529,0.5880534048044471,Level 2 - Low Risk,4,0.44966713463533664,0,0.9638123490784614,0
13,6,3,3,7,1,67,4,21,0,4,27,0,0.1911764705882352,0.25,3,33.666666666666664,2.1908902300206643,0.4617784395473496,0.5382215604526503,Level 2 - Low Risk,4,0.4285890902624452,0,0.9903662598895423,0
1600,5,2,3,6,0,30,7,14,0,2,19,-1,51.61290322580645,0.0,-1,548.0,2.8809720581775866,0.3096039309112567,0.6903960690887433,Level 1 - Healthy,5,0.5245039443720211,1,1.212680642475802,1
35,3,4,3,5,1,29,6,15,0,5,18,1,1.1666666666666667,0.2,-1,26.33333333333333,1.9235384061671343,0.4770567798292634,0.5229432201707366,Level 2 - Low Risk,4,0.40937963585412546,0,0.997441196646286,0
50,3,6,4,1,1,23,3,21,0,7,24,2,2.083333333333333,0.1428571428571428,-2,31.33333333333333,2.1213203435596424,0.5529382568989478,0.4470617431010522,Level 3 - Moderate Risk,3,0.4953854504359416,0,1.138484437735844,0
0,3,2,2,6,1,47,7,22,0,3,25,0,0.0,0.3333333333333333,-1,23.0,2.701851217221259,0.4579710144927537,0.5420289855072463,Level 2 - Low Risk,4,0.44394209393975004,0,0.985348882675654,0
0,0,6,2,5,5,28,3,12,1,11,12,4,0.0,0.7142857142857143,2,13.333333333333334,1.6431676725154984,0.8144927536231884,0.1855072463768116,Level 4 - High Risk,2,0.44979481068424504,0,1.0668672940358213,0
100,0,7,5,1,1,30,5,10,0,8,10,2,3.225806451612903,0.125,-4,46.66666666666666,2.683281572999748,0.5127605717689101,0.4872394282310899,Level 3 - Moderate Risk,3,0.5599756404296831,1,1.2772882778947363,1
33,2,6,2,6,4,33,6,20,1,10,22,4,0.9705882352941176,0.5714285714285714,0,28.666666666666668,1.7888543819998317,0.7904899741909868,0.2095100258090132,Level 4 - High Risk,2,0.4153159863451207,0,0.9778352622216028,0
0,7,6,2,6,6,41,4,24,1,12,31,4,0.0,0.8571428571428571,2,21.666666666666668,1.7888543819998317,0.925,0.0749999999999999,Level 5 - Critical,1,0.4439496421223395,0,1.0303200034538411,0
0,7,5,2,6,2,72,4,12,0,7,19,3,0.0,0.3333333333333333,2,28.0,1.7888543819998317,0.5978260869565217,0.4021739130434782,Level 3 - Moderate Risk,3,0.4326509493615547,0,1.0547131116893116,0
2,0,4,2,4,4,72,3,17,1,8,17,2,0.0273972602739726,0.8,1,30.33333333333333,0.8944271909999159,0.6945378201310304,0.3054621798689696,Level 4 - High Risk,2,0.4582079840132568,0,1.1334941982965638,0
55,7,4,5,4,1,71,2,11,0,5,18,-1,0.7638888888888888,0.2,2,45.66666666666666,1.6431676725154984,0.392724836212031,0.607275163787969,Level 2 - Low Risk,4,0.44568979392705366,0,1.0097231460855878,0
51,4,6,3,5,6,68,3,22,1,12,26,3,0.7391304347826086,0.8571428571428571,2,47.0,1.51657508881031,0.8822723843557674,0.1177276156442326,Level 5 - Critical,1,0.44437547288867224,0,1.0427705085751582,0
0,2,4,3,6,0,49,4,19,0,4,21,1,0.0,0.0,2,22.666666666666668,2.1908902300206643,0.4365942028985506,0.5634057971014493,Level 2 - Low Risk,4,0.4034944364017612,0,0.963988701405716,0
360,2,4,6,5,0,35,4,16,0,4,18,-2,10.0,0.0,1,137.0,2.280350850198276,0.3186192177883661,0.6813807822116339,Level 1 - Healthy,5,0.46419930566287093,0,1.046254588658368,0
0,7,3,2,4,5,74,6,15,1,8,22,1,0.0,1.25,-2,29.666666666666668,1.5811388300841898,0.702536231884058,0.297463768115942,Level 4 - High Risk,2,0.4734751013296457,0,1.205006530385829,1
3,3,5,5,4,1,48,3,2,0,6,5,0,0.0612244897959183,0.1666666666666666,1,17.666666666666668,1.6733200530681511,0.3959733968632122,0.6040266031367878,Level 2 - Low Risk,4,0.47219517924857163,0,1.0302985730049679,0
0,7,5,5,4,0,76,2,15,0,5,22,0,0.0,0.0,2,30.33333333333333,2.16794833886788,0.3942028985507246,0.6057971014492753,Level 2 - Low Risk,4,0.45289229129168573,0,1.019675821605851,0
0,5,3,3,4,0,50,4,16,0,3,21,0,0.0,0.0,0,22.0,1.6431676725154984,0.3818840579710145,0.6181159420289855,Level 1 - Healthy,5,0.42323876684822936,0,1.034148756425288,0
14,0,2,2,6,0,40,6,15,0,2,15,0,0.3414634146341463,0.0,0,23.0,2.683281572999748,0.3690111177288068,0.6309888822711931,Level 1 - Healthy,5,0.44562967715365515,0,1.0203137950006589,0
2,6,4,2,6,5,38,4,22,1,9,28,2,0.0512820512820512,1.0,2,20.666666666666668,1.4832396974191329,0.7746102838991462,0.2253897161008538,Level 4 - High Risk,2,0.4300587588007063,0,1.0401924531166373,0
62,1,6,2,6,6,49,4,20,1,12,21,4,1.24,0.8571428571428571,2,43.66666666666666,1.7888543819998317,0.9067593805836808,0.0932406194163191,Level 5 - Critical,1,0.41861660513577087,0,0.9774232629529974,0
11,2,6,2,5,5,32,6,19,1,11,21,4,0.3333333333333333,0.7142857142857143,-1,20.666666666666668,1.6431676725154984,0.8447768513003773,0.1552231486996227,Level 5 - Critical,1,0.4175452413355709,0,0.9823584032599973,0
5,7,5,4,6,5,85,2,22,0,10,29,1,0.0581395348837209,0.8333333333333334,4,37.333333333333336,1.51657508881031,0.7495691880087353,0.2504308119912647,Level 4 - High Risk,2,0.4771222396871899,0,1.1876648301473574,1
0,7,5,2,4,4,52,3,17,1,9,24,3,0.0,0.6666666666666666,1,23.0,1.140175425099138,0.736231884057971,0.263768115942029,Level 4 - High Risk,2,0.42677691574988,0,1.031240960808573,0
1,3,6,1,6,4,49,6,20,1,10,23,5,0.02,0.5714285714285714,0,23.33333333333333,2.1908902300206643,0.8242616636887035,0.1757383363112965,Level 4 - High Risk,2,0.43641691841994135,0,0.9983244733107272,0
0,3,5,2,7,5,42,6,22,0,10,25,3,0.0,0.8333333333333334,1,21.33333333333333,1.8708286933869709,0.816304347826087,0.183695652173913,Level 4 - High Risk,2,0.4192686633296312,0,0.9709773316614712,0
12,7,4,3,5,5,63,7,21,1,9,28,1,0.1875,1.0,-2,32.0,1.4832396974191326,0.7367921381774866,0.2632078618225134,Level 4 - High Risk,2,0.4500979207023275,0,1.0623878643658715,0
0,0,4,2,5,4,56,7,20,1,8,20,2,0.0,0.8,-2,25.33333333333333,1.816590212458495,0.7076086956521738,0.2923913043478262,Level 4 - High Risk,2,0.4417881707049251,0,1.1052025787117512,0
1,0,5,1,5,6,40,6,24,1,11,24,4,0.024390243902439,1.0,-1,21.666666666666668,2.073644135332772,0.9166529680365296,0.0833470319634703,Level 5 - Critical,1,0.4554139285496138,0,1.036353219096598,0
640,7,5,3,6,4,37,7,22,0,9,29,2,16.842105263157894,0.6666666666666666,-1,233.0,1.5811388300841898,0.715870557871749,0.284129442128251,Level 4 - High Risk,2,0.4686664994674508,0,1.047932442655436,0
900,0,3,2,5,1,36,5,14,0,4,14,1,24.324324324324323,0.25,0,316.6666666666667,1.7888543819998317,0.4525263053404804,0.5474736946595196,Level 2 - Low Risk,4,0.47289893174442993,0,1.0725849790975013,0
310,7,6,4,3,5,65,3,15,0,11,22,2,4.696969696969697,0.7142857142857143,0,130.0,1.3038404810405295,0.7566229898749255,0.2433770101250745,Level 4 - High Risk,2,0.4711360955569089,0,1.1691931036294252,0
0,7,6,2,5,6,30,7,20,1,12,27,4,0.0,0.8571428571428571,-2,16.666666666666668,1.9235384061671343,0.907608695652174,0.092391304347826,Level 5 - Critical,1,0.4600285523963237,0,1.038862784243913,0
0,2,4,2,6,1,45,3,17,0,5,19,2,0.0,0.2,3,20.666666666666668,1.9235384061671343,0.5195652173913043,0.4804347826086956,Level 3 - Moderate Risk,3,0.41152568201130185,0,1.0006826474274058,0
19,5,5,1,4,6,68,3,15,1,11,20,4,0.2753623188405797,1.0,1,34.0,1.9235384061671343,0.8772759579114551,0.1227240420885449,Level 5 - Critical,1,0.45469228503891296,0,1.0800172156804404,0
31,3,3,3,6,2,29,7,22,0,5,25,0,1.0333333333333334,0.5,-1,27.33333333333333,2.16794833886788,0.5242130236251737,0.4757869763748262,Level 3 - Moderate Risk,3,0.42816459622009606,0,0.974348430915472,0
0,0,6,1,5,6,36,6,24,1,12,24,5,0.0,0.8571428571428571,-1,20.0,2.16794833886788,0.9583333333333331,0.0416666666666667,Level 5 - Critical,1,0.4613970660902025,0,1.052817208941007,0
2,7,6,5,5,5,59,4,20,0,11,27,1,0.0333333333333333,0.7142857142857143,1,27.0,0.7071067811865476,0.7492479650585666,0.2507520349414334,Level 4 - High Risk,2,0.47345449606269746,0,1.1013868801753948,0
0,1,6,2,5,6,35,7,22,1,12,23,4,0.0,0.8571428571428571,-2,19.0,1.9235384061671343,0.916304347826087,0.0836956521739129,Level 5 - Critical,1,0.45199451472064595,0,1.0231337257181585,0
51,1,6,4,5,1,31,3,21,0,7,22,2,1.59375,0.1428571428571428,2,34.333333333333336,1.9235384061671343,0.5529245582688108,0.4470754417311892,Level 3 - Moderate Risk,3,0.43881933829437914,0,1.0402178903901886,0
16,7,5,3,6,5,82,3,6,1,10,13,2,0.1927710843373494,0.8333333333333334,3,34.666666666666664,1.3416407864998738,0.7131866190192574,0.2868133809807426,Level 4 - High Risk,2,0.4638271271268993,0,1.0918712953084708,0
0,7,6,1,6,6,51,7,22,1,12,29,5,0.0,0.8571428571428571,-1,24.33333333333333,2.3874672772626644,0.9496376811594204,0.0503623188405797,Level 5 - Critical,1,0.47552279285791554,0,1.0462481764516454,0
0,3,4,2,6,1,48,3,19,1,5,22,2,0.0,0.2,3,22.33333333333333,1.9235384061671343,0.5282608695652173,0.4717391304347826,Level 3 - Moderate Risk,3,0.4104161527818863,0,0.9843856676842687,0
0,7,4,3,4,3,39,4,17,0,7,24,1,0.0,0.6,0,18.666666666666668,0.5477225575051661,0.6028985507246377,0.3971014492753623,Level 3 - Moderate Risk,3,0.4378748140891528,0,1.0850411744171191,0
32,5,3,7,4,1,65,1,5,0,4,10,-4,0.4848484848484848,0.25,3,34.0,2.4899799195977463,0.2586196148501092,0.7413803851498908,Level 1 - Healthy,5,0.5537357889172003,1,1.1644743824267636,0
13,2,3,2,6,2,37,6,20,0,5,22,1,0.3421052631578947,0.5,0,23.33333333333333,2.0493901531919194,0.5490972801270598,0.4509027198729401,Level 3 - Moderate Risk,3,0.41108613297675406,0,0.9796690422025209,0
